"COUNTRY","Country","ISC11_LEVEL_CAT","Education level and programe orientation","INDICATOR","Indicator","EXPENDITURE_TYPE","Type of expenditure","REF_SECTOR","Source of funds","COUNTERPART_SECTOR","Institution type","YEAR","Year","Value","Flag Codes","Flags"
"IRL","Ireland","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0,,
"IRL","Ireland","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.056,,
"IRL","Ireland","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.076,,
"IRL","Ireland","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.391,,
"IRL","Ireland","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.179,,
"IRL","Ireland","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",,"x","Data included in another category"
"IRL","Ireland","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",,"x","Data included in another category"
"IRL","Ireland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.529,,
"IRL","Ireland","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.569,,
"IRL","Ireland","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",1.231,,
"ITA","Italy","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.024,,
"ITA","Italy","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.032,,
"ITA","Italy","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.021,,
"ITA","Italy","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.021,,
"ITA","Italy","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.064,,
"ITA","Italy","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",,"z","Not applicable"
"ITA","Italy","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.371,,
"ITA","Italy","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.371,,
"ITA","Italy","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.085,,
"ITA","Italy","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.533,,
"JPN","Japan","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0,,
"JPN","Japan","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0,,
"JPN","Japan","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0,,
"JPN","Japan","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.002,"w","Includes data from another category"
"JPN","Japan","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",,"x","Data included in another category"
"JPN","Japan","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.096,"w","Includes data from another category"
"JPN","Japan","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.44,"w","Includes data from another category"
"JPN","Japan","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.535,"w","Includes data from another category"
"JPN","Japan","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.002,,
"JPN","Japan","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.537,,
"KOR","Korea","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",,"M","Missing value; data cannot exist"
"KOR","Korea","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.137,,
"KOR","Korea","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.084,,
"KOR","Korea","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.12,,
"KOR","Korea","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",,"z","Not applicable"
"KOR","Korea","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.205,,
"KOR","Korea","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.661,,
"KOR","Korea","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.866,,
"KOR","Korea","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.12,,
"KOR","Korea","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",1.221,,
"LUX","Luxembourg","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0,,
"LUX","Luxembourg","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.032,,
"LUX","Luxembourg","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.031,,
"LUX","Luxembourg","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.035,,
"LUX","Luxembourg","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0,,
"LUX","Luxembourg","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.012,,
"LUX","Luxembourg","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.077,,
"LUX","Luxembourg","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.089,,
"LUX","Luxembourg","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.035,,
"LUX","Luxembourg","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.186,,
"MEX","Mexico","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.009,,
"MEX","Mexico","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.26,,
"MEX","Mexico","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.187,,
"MEX","Mexico","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.38,,
"MEX","Mexico","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",,"z","Not applicable"
"MEX","Mexico","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",,"x","Data included in another category"
"MEX","Mexico","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",,"x","Data included in another category"
"MEX","Mexico","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.44,,
"MEX","Mexico","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.38,,
"MEX","Mexico","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",1.319,,
"NLD","Netherlands","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.02,,
"NLD","Netherlands","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.028,,
"NLD","Netherlands","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.054,,
"NLD","Netherlands","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.528,,
"NLD","Netherlands","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0,,
"NLD","Netherlands","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.004,,
"NLD","Netherlands","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",1.117,,
"NLD","Netherlands","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",1.122,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.528,,
"NLD","Netherlands","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",1.752,,
"NZL","New Zealand","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0,,
"NZL","New Zealand","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0,,
"NZL","New Zealand","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.017,,
"NZL","New Zealand","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.309,,
"NZL","New Zealand","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.217,,
"NZL","New Zealand","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.287,,
"NZL","New Zealand","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",2.056,,
"NZL","New Zealand","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",2.343,,
"NZL","New Zealand","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.525,,
"NZL","New Zealand","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",2.885,,
"NOR","Norway","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0,,
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.002,,
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.001,,
"NOR","Norway","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.262,,
"NOR","Norway","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.004,,
"NOR","Norway","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.007,,
"NOR","Norway","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",1.954,,
"NOR","Norway","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",1.96,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.266,,
"NOR","Norway","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",2.233,,
"POL","Poland","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.001,,
"POL","Poland","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.093,,
"POL","Poland","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.069,,
"POL","Poland","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.024,"w","Includes data from another category"
"POL","Poland","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.001,,
"POL","Poland","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0,,
"POL","Poland","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.328,,
"POL","Poland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.329,,
"POL","Poland","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.025,"w","Includes data from another category"
"POL","Poland","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.515,,
"PRT","Portugal","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.001,,
"PRT","Portugal","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.067,,
"PRT","Portugal","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.051,,
"PRT","Portugal","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.089,"w","Includes data from another category"
"PRT","Portugal","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",,"x","Data included in another category"
"PRT","Portugal","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",,"z","Not applicable"
"PRT","Portugal","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.277,"w","Includes data from another category"
"PRT","Portugal","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.277,"w","Includes data from another category"
"PRT","Portugal","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.089,,
"PRT","Portugal","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.486,,
"SVK","Slovak Republic","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.016,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.087,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.101,,
"SVK","Slovak Republic","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.162,,
"SVK","Slovak Republic","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.003,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.001,,
"SVK","Slovak Republic","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.386,,
"SVK","Slovak Republic","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.386,,
"SVK","Slovak Republic","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.165,,
"SVK","Slovak Republic","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.76,,
"ESP","Spain","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.022,,
"ESP","Spain","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.037,,
